7.7411 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15823E10>, name='window1', pos=[0, 0], screen=0, size=array([1280, 1024]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
45.4581 	DATA 	Mouse:  Left button up, pos=(618,306)
45.9579 	DATA 	Keypress: lshift
46.1080 	DATA 	Keypress: h
46.5078 	DATA 	Keypress: o
46.8742 	DATA 	Keypress: w
47.0075 	DATA 	Keypress: space
47.2907 	DATA 	Keypress: i
47.5581 	DATA 	Keypress: space
47.7905 	DATA 	Keypress: m
48.0071 	DATA 	Keypress: e
48.2238 	DATA 	Keypress: t
48.4902 	DATA 	Keypress: space
49.2733 	DATA 	Keypress: y
49.5739 	DATA 	Keypress: o
49.9065 	DATA 	Keypress: u
50.2396 	DATA 	Keypress: r
50.4062 	DATA 	Keypress: space
50.7561 	DATA 	Keypress: m
50.9892 	DATA 	Keypress: o
51.3059 	DATA 	Keypress: t
51.5724 	DATA 	Keypress: h
51.6889 	DATA 	Keypress: e
51.9223 	DATA 	Keypress: r
52.5387 	DATA 	Keypress: return
52.5564 	EXP 	New trial (rep=0, index=2): {'num': 4, 'pic': u'./img/smoo15_UrsulavonderLeyen1_1.png'}
52.5703 	EXP 	RatingScale ratingBekannt: reset()
52.5883 	EXP 	text_5: autoDraw = False
52.5883 	EXP 	image_2: autoDraw = False
52.5883 	EXP 	imageBekannt: image = u'./img/smoo15_UrsulavonderLeyen1_1.png'
52.5883 	EXP 	imageBekannt: autoDraw = True
52.5883 	EXP 	ratingBekannt: autoDraw = True
52.5883 	EXP 	text_6: autoDraw = True
54.4713 	DATA 	Mouse: Left button down, pos=(499,315)
54.4728 	DATA 	RatingScale ratingBekannt: (mouse single-click) rating=1.ja
54.4729 	DATA 	RatingScale ratingBekannt: rating RT=1.902
54.4729 	DATA 	RatingScale ratingBekannt: history=[(None, 0.0), (u'1.ja', 1.902)]
54.4983 	EXP 	RatingScale ratingK1: reset()
54.4984 	EXP 	RatingScale ratingK2: reset()
54.4985 	EXP 	RatingScale ratingK3: reset()
54.5208 	EXP 	imageBekannt: autoDraw = False
54.5208 	EXP 	ratingBekannt: autoDraw = False
54.5208 	EXP 	text_6: autoDraw = False
54.5208 	EXP 	image_3: image = u'./img/smoo15_UrsulavonderLeyen1_1.png'
54.5208 	EXP 	image_3: autoDraw = True
54.5208 	EXP 	ratingK1: autoDraw = True
54.5208 	EXP 	ratingK2: autoDraw = True
54.5208 	EXP 	ratingK3: autoDraw = True
54.5208 	EXP 	text_4: autoDraw = True
54.5410 	DATA 	Mouse:  Left button up, pos=(499,315)
56.3037 	DATA 	Mouse: Left button down, pos=(593,105)
56.3069 	DATA 	RatingScale ratingK3: (mouse single-click) rating=polit
56.3070 	DATA 	RatingScale ratingK3: rating RT=1.806
56.3070 	DATA 	RatingScale ratingK3: history=[(None, 0.0), ('polit', 1.806)]
56.3533 	EXP 	image_3: autoDraw = False
56.3533 	EXP 	ratingK1: autoDraw = False
56.3533 	EXP 	ratingK2: autoDraw = False
56.3533 	EXP 	ratingK3: autoDraw = False
56.3533 	EXP 	text_4: autoDraw = False
56.3533 	EXP 	text_5: alignHoriz = 'left'
56.3533 	EXP 	image_2: image = u'./img/smoo15_UrsulavonderLeyen1_1.png'
56.3533 	EXP 	text_5: autoDraw = True
56.3533 	EXP 	image_2: autoDraw = True
56.3869 	DATA 	Mouse:  Left button up, pos=(593,105)
57.0201 	DATA 	Keypress: v
57.2035 	DATA 	Keypress: o
57.4867 	DATA 	Keypress: n
57.6533 	DATA 	Keypress: space
57.8698 	DATA 	Keypress: d
58.0864 	DATA 	Keypress: e
58.2859 	DATA 	Keypress: r
58.4195 	DATA 	Keypress: space
58.7196 	DATA 	Keypress: l
58.9361 	DATA 	Keypress: i
59.1360 	DATA 	Keypress: n
59.3525 	DATA 	Keypress: d
59.8524 	DATA 	Keypress: backspace
60.0688 	DATA 	Keypress: e
60.6854 	DATA 	Keypress: return
60.7030 	EXP 	New trial (rep=0, index=3): {'num': 68, 'pic': u'./img/smoo15_AlysonHannigan(Lily)8_3.png'}
60.7181 	EXP 	RatingScale ratingBekannt: reset()
60.7348 	EXP 	text_5: autoDraw = False
60.7348 	EXP 	image_2: autoDraw = False
60.7348 	EXP 	imageBekannt: image = u'./img/smoo15_AlysonHannigan(Lily)8_3.png'
60.7348 	EXP 	imageBekannt: autoDraw = True
60.7348 	EXP 	ratingBekannt: autoDraw = True
60.7348 	EXP 	text_6: autoDraw = True
62.2346 	DATA 	Mouse: Left button down, pos=(520,331)
62.2360 	DATA 	RatingScale ratingBekannt: (mouse single-click) rating=1.ja
62.2361 	DATA 	RatingScale ratingBekannt: rating RT=1.517
62.2361 	DATA 	RatingScale ratingBekannt: history=[(None, 0.0), (u'1.ja', 1.517)]
62.2611 	EXP 	RatingScale ratingK1: reset()
62.2611 	EXP 	RatingScale ratingK2: reset()
62.2612 	EXP 	RatingScale ratingK3: reset()
62.2843 	EXP 	imageBekannt: autoDraw = False
62.2843 	EXP 	ratingBekannt: autoDraw = False
62.2843 	EXP 	text_6: autoDraw = False
62.2843 	EXP 	image_3: image = u'./img/smoo15_AlysonHannigan(Lily)8_3.png'
62.2843 	EXP 	image_3: autoDraw = True
62.2843 	EXP 	ratingK1: autoDraw = True
62.2843 	EXP 	ratingK2: autoDraw = True
62.2843 	EXP 	ratingK3: autoDraw = True
62.2843 	EXP 	text_4: autoDraw = True
62.3345 	DATA 	Mouse:  Left button up, pos=(520,331)
64.1006 	DATA 	Mouse: Left button down, pos=(615,305)
64.1021 	DATA 	RatingScale ratingK1: (mouse single-click) rating=act
64.1022 	DATA 	RatingScale ratingK1: rating RT=1.840
64.1022 	DATA 	RatingScale ratingK1: history=[(None, 0.0), ('dummy', 0.001), ('act', 1.59), ('act', 1.84)]
64.1512 	EXP 	image_3: autoDraw = False
64.1512 	EXP 	ratingK1: autoDraw = False
64.1512 	EXP 	ratingK2: autoDraw = False
64.1512 	EXP 	ratingK3: autoDraw = False
64.1512 	EXP 	text_4: autoDraw = False
64.1512 	EXP 	text_5: alignHoriz = 'left'
64.1512 	EXP 	image_2: image = u'./img/smoo15_AlysonHannigan(Lily)8_3.png'
64.1512 	EXP 	text_5: autoDraw = True
64.1512 	EXP 	image_2: autoDraw = True
64.1670 	DATA 	Mouse:  Left button up, pos=(615,305)
64.5837 	DATA 	Keypress: lshift
64.7670 	DATA 	Keypress: l
65.0168 	DATA 	Keypress: i
65.3666 	DATA 	Keypress: l
65.5334 	DATA 	Keypress: l
65.8331 	DATA 	Keypress: y
65.9831 	DATA 	Keypress: space
66.3165 	DATA 	Keypress: lshift
66.4829 	DATA 	Keypress: h
66.8162 	DATA 	Keypress: o
67.1992 	DATA 	Keypress: w
67.3326 	DATA 	Keypress: space
67.6324 	DATA 	Keypress: i
67.9991 	DATA 	Keypress: space
68.2156 	DATA 	Keypress: m
68.4322 	DATA 	Keypress: e
68.6987 	DATA 	Keypress: t
68.9486 	DATA 	Keypress: space
69.5165 	DATA 	Keypress: y
69.7816 	DATA 	Keypress: o
70.0315 	DATA 	Keypress: u
70.3813 	DATA 	Keypress: r
70.5145 	DATA 	Keypress: space
70.8145 	DATA 	Keypress: m
71.0476 	DATA 	Keypress: o
71.4141 	DATA 	Keypress: t
71.6809 	DATA 	Keypress: h
71.8139 	DATA 	Keypress: e
72.0807 	DATA 	Keypress: r
73.1469 	DATA 	Keypress: return
73.1642 	EXP 	New trial (rep=0, index=4): {'num': 7, 'pic': u'./img/smoo15_LisaEdelstein(DrLisaCuddy)2_2.png'}
73.1781 	EXP 	RatingScale ratingBekannt: reset()
73.1965 	EXP 	text_5: autoDraw = False
73.1965 	EXP 	image_2: autoDraw = False
73.1965 	EXP 	imageBekannt: image = u'./img/smoo15_LisaEdelstein(DrLisaCuddy)2_2.png'
73.1965 	EXP 	imageBekannt: autoDraw = True
73.1965 	EXP 	ratingBekannt: autoDraw = True
73.1965 	EXP 	text_6: autoDraw = True
75.0962 	DATA 	Mouse: Left button down, pos=(508,301)
75.0978 	DATA 	RatingScale ratingBekannt: (mouse single-click) rating=1.ja
75.0979 	DATA 	RatingScale ratingBekannt: rating RT=1.919
75.0979 	DATA 	RatingScale ratingBekannt: history=[(None, 0.0), (u'1.ja', 1.919)]
75.1232 	EXP 	RatingScale ratingK1: reset()
75.1232 	EXP 	RatingScale ratingK2: reset()
75.1233 	EXP 	RatingScale ratingK3: reset()
75.1457 	EXP 	imageBekannt: autoDraw = False
75.1457 	EXP 	ratingBekannt: autoDraw = False
75.1457 	EXP 	text_6: autoDraw = False
75.1457 	EXP 	image_3: image = u'./img/smoo15_LisaEdelstein(DrLisaCuddy)2_2.png'
75.1457 	EXP 	image_3: autoDraw = True
75.1457 	EXP 	ratingK1: autoDraw = True
75.1457 	EXP 	ratingK2: autoDraw = True
75.1457 	EXP 	ratingK3: autoDraw = True
75.1457 	EXP 	text_4: autoDraw = True
75.1806 	DATA 	Mouse:  Left button up, pos=(508,301)
75.9456 	DATA 	Mouse: Left button down, pos=(581,316)
75.9471 	DATA 	RatingScale ratingK1: (mouse single-click) rating=dummy
75.9471 	DATA 	RatingScale ratingK1: rating RT=0.823
75.9472 	DATA 	RatingScale ratingK1: history=[(None, 0.0), ('dummy', 0.001), ('dummy', 0.823)]
75.9954 	EXP 	image_3: autoDraw = False
75.9954 	EXP 	ratingK1: autoDraw = False
75.9954 	EXP 	ratingK2: autoDraw = False
75.9954 	EXP 	ratingK3: autoDraw = False
75.9954 	EXP 	text_4: autoDraw = False
75.9954 	EXP 	text_5: alignHoriz = 'left'
75.9954 	EXP 	image_2: image = u'./img/smoo15_LisaEdelstein(DrLisaCuddy)2_2.png'
75.9954 	EXP 	text_5: autoDraw = True
75.9954 	EXP 	image_2: autoDraw = True
76.0455 	DATA 	Mouse:  Left button up, pos=(585,316)
76.7453 	DATA 	Keypress: lshift
76.9453 	DATA 	Keypress: r
77.4117 	DATA 	Keypress: o
77.7784 	DATA 	Keypress: b
78.0948 	DATA 	Keypress: i
78.4113 	DATA 	Keypress: space
79.1277 	DATA 	Keypress: backspace
79.7108 	DATA 	Keypress: backspace
80.6438 	DATA 	Keypress: i
80.9437 	DATA 	Keypress: n
81.1769 	DATA 	Keypress: space
81.6767 	DATA 	Keypress: h
82.0265 	DATA 	Keypress: o
82.4598 	DATA 	Keypress: w
82.6097 	DATA 	Keypress: space
83.4925 	DATA 	Keypress: i
83.7591 	DATA 	Keypress: space
84.0090 	DATA 	Keypress: m
84.2256 	DATA 	Keypress: e
84.4089 	DATA 	Keypress: t
84.6587 	DATA 	Keypress: space
85.2251 	DATA 	Keypress: y
85.5751 	DATA 	Keypress: o
86.0916 	DATA 	Keypress: u
86.3247 	DATA 	Keypress: r
86.5248 	DATA 	Keypress: space
86.8913 	DATA 	Keypress: m
87.2077 	DATA 	Keypress: o
87.7242 	DATA 	Keypress: t
87.9574 	DATA 	Keypress: h
88.1240 	DATA 	Keypress: e
88.3405 	DATA 	Keypress: r
89.3568 	DATA 	Keypress: return
89.3746 	EXP 	New trial (rep=0, index=5): {'num': 39, 'pic': u'./img/smoo15_BarackObama2_1.png'}
89.3885 	EXP 	RatingScale ratingBekannt: reset()
89.4064 	EXP 	text_5: autoDraw = False
89.4064 	EXP 	image_2: autoDraw = False
89.4064 	EXP 	imageBekannt: image = u'./img/smoo15_BarackObama2_1.png'
89.4064 	EXP 	imageBekannt: autoDraw = True
89.4064 	EXP 	ratingBekannt: autoDraw = True
89.4064 	EXP 	text_6: autoDraw = True
90.8728 	DATA 	Mouse: Left button down, pos=(498,296)
90.8742 	DATA 	RatingScale ratingBekannt: (mouse single-click) rating=1.ja
90.8743 	DATA 	RatingScale ratingBekannt: rating RT=1.485
90.8743 	DATA 	RatingScale ratingBekannt: history=[(None, 0.0), (u'1.ja', 1.485)]
90.8991 	EXP 	RatingScale ratingK1: reset()
90.8992 	EXP 	RatingScale ratingK2: reset()
90.8993 	EXP 	RatingScale ratingK3: reset()
90.9226 	EXP 	imageBekannt: autoDraw = False
90.9226 	EXP 	ratingBekannt: autoDraw = False
90.9226 	EXP 	text_6: autoDraw = False
90.9226 	EXP 	image_3: image = u'./img/smoo15_BarackObama2_1.png'
90.9226 	EXP 	image_3: autoDraw = True
90.9226 	EXP 	ratingK1: autoDraw = True
90.9226 	EXP 	ratingK2: autoDraw = True
90.9226 	EXP 	ratingK3: autoDraw = True
90.9226 	EXP 	text_4: autoDraw = True
90.9559 	DATA 	Mouse:  Left button up, pos=(498,296)
92.0422 	DATA 	Mouse: Left button down, pos=(570,106)
92.0423 	DATA 	RatingScale ratingK3: (mouse single-click) rating=polit
92.0424 	DATA 	RatingScale ratingK3: rating RT=1.141
92.0424 	DATA 	RatingScale ratingK3: history=[(None, 0.0), ('polit', 1.141)]
92.0885 	EXP 	image_3: autoDraw = False
92.0885 	EXP 	ratingK1: autoDraw = False
